"sku_id","record_date","daily_units_sold","avg_daily_demand_30d","observations_30d"
"SKU_47","2024-04-01","151","147.33","30"
"SKU_47","2024-04-02","154","147.87","30"
"SKU_47","2024-04-03","152","147.30","30"
"SKU_47","2024-04-04","130","147.43","30"
"SKU_47","2024-04-05","167","148.07","30"
"SKU_47","2024-04-06","171","148.67","30"
"SKU_47","2024-04-07","158","148.97","30"
"SKU_47","2024-04-08","185","150.33","30"
"SKU_47","2024-04-09","151","150.33","30"
"SKU_47","2024-04-10","149","150.50","30"
"SKU_47","2024-04-11","149","151.23","30"
"SKU_47","2024-04-12","161","152.00","30"
"SKU_47","2024-04-13","165","151.90","30"
"SKU_47","2024-04-14","147","151.73","30"
"SKU_47","2024-04-15","196","153.90","30"
"SKU_47","2024-04-16","147","153.83","30"
"SKU_47","2024-04-17","123","153.03","30"
"SKU_47","2024-04-18","147","153.50","30"
"SKU_47","2024-04-19","149","153.37","30"
"SKU_47","2024-04-20","156","153.17","30"
"SKU_47","2024-04-21","135","152.60","30"
"SKU_47","2024-04-22","154","152.10","30"
"SKU_47","2024-04-23","160","152.37","30"
"SKU_47","2024-04-24","143","152.37","30"
"SKU_47","2024-04-25","141","152.27","30"
"SKU_47","2024-04-26","134","151.93","30"
"SKU_47","2024-04-27","153","152.67","30"
"SKU_47","2024-04-28","184","153.03","30"
"SKU_47","2024-04-29","181","154.90","30"
"SKU_47","2024-04-30","175","155.60","30"
"SKU_47","2024-05-01","140","155.23","30"
"SKU_47","2024-05-02","158","155.37","30"
"SKU_47","2024-05-03","133","154.73","30"
"SKU_47","2024-05-04","120","154.40","30"
"SKU_47","2024-05-05","136","153.37","30"
"SKU_47","2024-05-06","149","152.63","30"
"SKU_47","2024-05-07","132","151.77","30"
"SKU_47","2024-05-08","135","150.10","30"
"SKU_47","2024-05-09","144","149.87","30"
"SKU_47","2024-05-10","151","149.93","30"
"SKU_47","2024-05-11","127","149.20","30"
"SKU_47","2024-05-12","127","148.07","30"
"SKU_47","2024-05-13","137","147.13","30"
"SKU_47","2024-05-14","133","146.67","30"
"SKU_47","2024-05-15","144","144.93","30"
"SKU_47","2024-05-16","120","144.03","30"
"SKU_47","2024-05-17","115","143.77","30"
"SKU_47","2024-05-18","144","143.67","30"
"SKU_47","2024-05-19","120","142.70","30"
"SKU_47","2024-05-20","131","141.87","30"
"SKU_47","2024-05-21","128","141.63","30"
"SKU_47","2024-05-22","147","141.40","30"
"SKU_47","2024-05-23","112","139.80","30"
"SKU_47","2024-05-24","122","139.10","30"
"SKU_47","2024-05-25","134","138.87","30"
"SKU_47","2024-05-26","119","138.37","30"
"SKU_47","2024-05-27","122","137.33","30"
"SKU_47","2024-05-28","140","135.87","30"
"SKU_47","2024-05-29","135","134.33","30"
"SKU_47","2024-05-30","121","132.53","30"
"SKU_47","2024-05-31","123","131.97","30"
"SKU_47","2024-06-01","125","130.87","30"
"SKU_47","2024-06-02","158","131.70","30"
"SKU_47","2024-06-03","125","131.87","30"
"SKU_47","2024-06-04","115","131.17","30"
"SKU_47","2024-06-05","104","129.67","30"
"SKU_47","2024-06-06","106","128.80","30"
"SKU_47","2024-06-07","124","128.43","30"
"SKU_47","2024-06-08","105","127.13","30"
"SKU_47","2024-06-09","120","126.10","30"
"SKU_47","2024-06-10","105","125.37","30"
"SKU_47","2024-06-11","114","124.93","30"
"SKU_47","2024-06-12","122","124.43","30"
"SKU_47","2024-06-13","122","124.07","30"
"SKU_47","2024-06-14","114","123.07","30"
"SKU_47","2024-06-15","118","123.00","30"
"SKU_47","2024-06-16","122","123.23","30"
"SKU_47","2024-06-17","120","122.43","30"
"SKU_47","2024-06-18","113","122.20","30"
"SKU_47","2024-06-19","102","121.23","30"
"SKU_47","2024-06-20","86","119.83","30"
"SKU_47","2024-06-21","101","118.30","30"
"SKU_47","2024-06-22","113","118.33","30"
"SKU_47","2024-06-23","105","117.77","30"
"SKU_47","2024-06-24","97","116.53","30"
"SKU_47","2024-06-25","111","116.27","30"
"SKU_47","2024-06-26","115","116.03","30"
"SKU_47","2024-06-27","116","115.23","30"
"SKU_47","2024-06-28","97","113.97","30"
"SKU_47","2024-06-29","109","113.57","30"
"SKU_47","2024-06-30","103","112.90","30"
"SKU_47","2024-07-01","91","111.77","30"
"SKU_47","2024-07-02","127","110.73","30"
"SKU_47","2024-07-03","88","109.50","30"
"SKU_47","2024-07-04","108","109.27","30"
"SKU_47","2024-07-05","97","109.03","30"
"SKU_47","2024-07-06","75","108.00","30"
"SKU_47","2024-07-07","108","107.47","30"
"SKU_47","2024-07-08","86","106.83","30"
"SKU_47","2024-07-09","98","106.10","30"
"SKU_47","2024-07-10","96","105.80","30"
"SKU_47","2024-07-11","78","104.60","30"
"SKU_47","2024-07-12","98","103.80","30"
"SKU_47","2024-07-13","102","103.13","30"
"SKU_47","2024-07-14","96","102.53","30"
"SKU_47","2024-07-15","93","101.70","30"
"SKU_47","2024-07-16","91","100.67","30"
"SKU_47","2024-07-17","104","100.13","30"
"SKU_47","2024-07-18","93","99.47","30"
"SKU_47","2024-07-19","79","98.70","30"
"SKU_47","2024-07-20","75","98.33","30"
"SKU_47","2024-07-21","75","97.47","30"
"SKU_47","2024-07-22","73","96.13","30"
"SKU_47","2024-07-23","79","95.27","30"
"SKU_47","2024-07-24","93","95.13","30"
"SKU_47","2024-07-25","88","94.37","30"
"SKU_47","2024-07-26","85","93.37","30"
"SKU_47","2024-07-27","78","92.10","30"
"SKU_47","2024-07-28","84","91.67","30"
"SKU_47","2024-07-29","97","91.27","30"
"SKU_47","2024-07-30","66","90.03","30"
"SKU_47","2024-07-31","81","89.70","30"
"SKU_47","2024-08-01","52","87.20","30"
"SKU_47","2024-08-02","74","86.73","30"
"SKU_47","2024-08-03","104","86.60","30"
"SKU_47","2024-08-04","77","85.93","30"
"SKU_47","2024-08-05","92","86.50","30"
"SKU_47","2024-08-06","76","85.43","30"
"SKU_47","2024-08-07","46","84.10","30"
"SKU_47","2024-08-08","78","83.43","30"
"SKU_47","2024-08-09","83","83.00","30"
"SKU_47","2024-08-10","74","82.87","30"
"SKU_47","2024-08-11","71","81.97","30"
"SKU_47","2024-08-12","67","80.80","30"
"SKU_47","2024-08-13","72","80.00","30"
"SKU_47","2024-08-14","55","78.73","30"
"SKU_47","2024-08-15","54","77.50","30"
"SKU_47","2024-08-16","64","76.17","30"
"SKU_47","2024-08-17","74","75.53","30"
"SKU_47","2024-08-18","58","74.83","30"
"SKU_47","2024-08-19","63","74.43","30"
"SKU_47","2024-08-20","83","74.70","30"
"SKU_47","2024-08-21","58","74.20","30"
"SKU_47","2024-08-22","82","74.30","30"
"SKU_47","2024-08-23","48","72.80","30"
"SKU_47","2024-08-24","58","71.80","30"
"SKU_47","2024-08-25","75","71.47","30"
"SKU_47","2024-08-26","66","71.07","30"
"SKU_47","2024-08-27","80","70.93","30"
"SKU_47","2024-08-28","62","69.77","30"
"SKU_47","2024-08-29","42","68.97","30"
"SKU_47","2024-08-30","56","68.13","30"
"SKU_47","2024-08-31","66","68.60","30"
"SKU_47","2024-09-01","64","68.27","30"
"SKU_47","2024-09-02","58","66.73","30"
"SKU_47","2024-09-03","41","65.53","30"
"SKU_47","2024-09-04","77","65.03","30"
"SKU_47","2024-09-05","53","64.27","30"
"SKU_47","2024-09-06","63","64.83","30"
"SKU_47","2024-09-07","73","64.67","30"
"SKU_47","2024-09-08","49","63.53","30"
"SKU_47","2024-09-09","60","63.07","30"
"SKU_47","2024-09-10","46","62.23","30"
"SKU_47","2024-09-11","46","61.53","30"
"SKU_47","2024-09-12","51","60.83","30"
"SKU_47","2024-09-13","59","60.97","30"
"SKU_47","2024-09-14","54","60.97","30"
"SKU_47","2024-09-15","48","60.43","30"
"SKU_47","2024-09-16","73","60.40","30"
"SKU_47","2024-09-17","38","59.73","30"
"SKU_47","2024-09-18","56","59.50","30"
"SKU_47","2024-09-19","48","58.33","30"
"SKU_47","2024-09-20","48","58.00","30"
"SKU_47","2024-09-21","51","56.97","30"
"SKU_47","2024-09-22","52","57.10","30"
"SKU_47","2024-09-23","52","56.90","30"
"SKU_47","2024-09-24","64","56.53","30"
"SKU_47","2024-09-25","63","56.43","30"
"SKU_47","2024-09-26","21","54.47","30"
"SKU_47","2024-09-27","64","54.53","30"
"SKU_47","2024-09-28","43","54.57","30"
"SKU_47","2024-09-29","48","54.30","30"
"SKU_47","2024-09-30","37","53.33","30"
"SKU_47","2024-10-01","45","52.70","30"
"SKU_47","2024-10-02","42","52.17","30"
"SKU_47","2024-10-03","51","52.50","30"
"SKU_47","2024-10-04","48","51.53","30"
"SKU_47","2024-10-05","56","51.63","30"
"SKU_47","2024-10-06","59","51.50","30"
"SKU_47","2024-10-07","45","50.57","30"
"SKU_47","2024-10-08","64","51.07","30"
"SKU_47","2024-10-09","52","50.80","30"
"SKU_47","2024-10-10","34","50.40","30"
"SKU_47","2024-10-11","54","50.67","30"
"SKU_47","2024-10-12","53","50.73","30"
"SKU_47","2024-10-13","55","50.60","30"
"SKU_47","2024-10-14","38","50.07","30"
"SKU_47","2024-10-15","31","49.50","30"
"SKU_47","2024-10-16","52","48.80","30"
"SKU_47","2024-10-17","68","49.80","30"
"SKU_47","2024-10-18","41","49.30","30"
"SKU_47","2024-10-19","71","50.07","30"
"SKU_47","2024-10-20","66","50.67","30"
"SKU_47","2024-10-21","36","50.17","30"
"SKU_47","2024-10-22","58","50.37","30"
"SKU_47","2024-10-23","53","50.40","30"
"SKU_47","2024-10-24","52","50.00","30"
"SKU_47","2024-10-25","63","50.00","30"
"SKU_47","2024-10-26","55","51.13","30"
"SKU_47","2024-10-27","68","51.27","30"
"SKU_47","2024-10-28","58","51.77","30"
"SKU_47","2024-10-29","63","52.27","30"
"SKU_47","2024-10-30","79","53.67","30"
"SKU_47","2024-10-31","34","53.30","30"
"SKU_47","2024-11-01","74","54.37","30"
"SKU_47","2024-11-02","45","54.17","30"
"SKU_47","2024-11-03","75","55.07","30"
"SKU_47","2024-11-04","64","55.33","30"
"SKU_47","2024-11-05","63","55.47","30"
"SKU_47","2024-11-06","43","55.40","30"
"SKU_47","2024-11-07","62","55.33","30"
"SKU_47","2024-11-08","54","55.40","30"
"SKU_47","2024-11-09","53","56.03","30"
"SKU_47","2024-11-10","47","55.80","30"
"SKU_47","2024-11-11","73","56.47","30"
"SKU_47","2024-11-12","53","56.40","30"
"SKU_47","2024-11-13","50","56.80","30"
"SKU_47","2024-11-14","64","57.90","30"
"SKU_47","2024-11-15","70","58.50","30"
"SKU_47","2024-11-16","68","58.50","30"
"SKU_47","2024-11-17","50","58.80","30"
"SKU_47","2024-11-18","64","58.57","30"
"SKU_47","2024-11-19","65","58.53","30"
"SKU_47","2024-11-20","71","59.70","30"
"SKU_47","2024-11-21","77","60.33","30"
"SKU_47","2024-11-22","71","60.93","30"
"SKU_47","2024-11-23","59","61.17","30"
"SKU_47","2024-11-24","57","60.97","30"
"SKU_47","2024-11-25","67","61.37","30"
"SKU_47","2024-11-26","76","61.63","30"
"SKU_47","2024-11-27","56","61.57","30"
"SKU_47","2024-11-28","75","61.97","30"
"SKU_47","2024-11-29","60","61.33","30"
"SKU_47","2024-11-30","79","62.83","30"
"SKU_47","2024-12-01","70","62.70","30"
"SKU_47","2024-12-02","59","63.17","30"
"SKU_47","2024-12-03","88","63.60","30"
"SKU_47","2024-12-04","72","63.87","30"
"SKU_47","2024-12-05","79","64.40","30"
"SKU_47","2024-12-06","67","65.20","30"
"SKU_47","2024-12-07","91","66.17","30"
"SKU_47","2024-12-08","80","67.03","30"
"SKU_47","2024-12-09","102","68.67","30"
"SKU_47","2024-12-10","82","69.83","30"
"SKU_47","2024-12-11","76","69.93","30"
"SKU_47","2024-12-12","78","70.77","30"
"SKU_47","2024-12-13","93","72.20","30"
"SKU_47","2024-12-14","91","73.10","30"
"SKU_47","2024-12-15","77","73.33","30"
"SKU_47","2024-12-16","127","75.30","30"
"SKU_47","2024-12-17","91","76.67","30"
"SKU_47","2024-12-18","101","77.90","30"
"SKU_47","2024-12-19","98","79.00","30"
"SKU_47","2024-12-20","80","79.30","30"
"SKU_47","2024-12-21","82","79.47","30"
"SKU_47","2024-12-22","95","80.27","30"
"SKU_47","2024-12-23","104","81.77","30"
"SKU_47","2024-12-24","93","82.97","30"
"SKU_47","2024-12-25","100","84.07","30"
"SKU_47","2024-12-26","100","84.87","30"
"SKU_47","2024-12-27","101","86.37","30"
"SKU_47","2024-12-28","84","86.67","30"
"SKU_47","2024-12-29","100","88.00","30"
"SKU_47","2024-12-30","113","89.13","30"
"SKU_48","2024-01-01","102","102.00","1"
"SKU_48","2024-01-02","111","106.50","2"
"SKU_48","2024-01-03","110","107.67","3"
"SKU_48","2024-01-04","99","105.50","4"
"SKU_48","2024-01-05","115","107.40","5"
"SKU_48","2024-01-06","102","106.50","6"
"SKU_48","2024-01-07","131","110.00","7"
"SKU_48","2024-01-08","92","107.75","8"
"SKU_48","2024-01-09","125","109.67","9"
"SKU_48","2024-01-10","113","110.00","10"
"SKU_48","2024-01-11","94","108.55","11"
"SKU_48","2024-01-12","101","107.92","12"
"SKU_48","2024-01-13","109","108.00","13"
"SKU_48","2024-01-14","112","108.29","14"
"SKU_48","2024-01-15","106","108.13","15"
"SKU_48","2024-01-16","99","107.56","16"
"SKU_48","2024-01-17","125","108.59","17"
"SKU_48","2024-01-18","119","109.17","18"
"SKU_48","2024-01-19","120","109.74","19"
"SKU_48","2024-01-20","119","110.20","20"
"SKU_48","2024-01-21","105","109.95","21"
"SKU_48","2024-01-22","119","110.36","22"
"SKU_48","2024-01-23","134","111.39","23"
"SKU_48","2024-01-24","106","111.17","24"
"SKU_48","2024-01-25","108","111.04","25"
"SKU_48","2024-01-26","127","111.65","26"
"SKU_48","2024-01-27","130","112.33","27"
"SKU_48","2024-01-28","122","112.68","28"
"SKU_48","2024-01-29","108","112.52","29"
"SKU_48","2024-01-30","122","112.83","30"
"SKU_48","2024-01-31","131","113.80","30"
"SKU_48","2024-02-01","115","113.93","30"
"SKU_48","2024-02-02","140","114.93","30"
"SKU_48","2024-02-03","133","116.07","30"
"SKU_48","2024-02-04","122","116.30","30"
"SKU_48","2024-02-05","123","117.00","30"
"SKU_48","2024-02-06","122","116.70","30"
"SKU_48","2024-02-07","134","118.10","30"
"SKU_48","2024-02-08","113","117.70","30"
"SKU_48","2024-02-09","133","118.37","30"
"SKU_48","2024-02-10","137","119.80","30"
"SKU_48","2024-02-11","145","121.27","30"
"SKU_48","2024-02-12","141","122.33","30"
"SKU_48","2024-02-13","131","122.97","30"
"SKU_48","2024-02-14","134","123.90","30"
"SKU_48","2024-02-15","155","125.77","30"
"SKU_48","2024-02-16","145","126.43","30"
"SKU_48","2024-02-17","148","127.40","30"
"SKU_48","2024-02-18","146","128.27","30"
"SKU_48","2024-02-19","156","129.50","30"
"SKU_48","2024-02-20","158","131.27","30"
"SKU_48","2024-02-21","141","132.00","30"
"SKU_48","2024-02-22","135","132.03","30"
"SKU_48","2024-02-23","132","132.90","30"
"SKU_48","2024-02-24","128","133.57","30"
"SKU_48","2024-02-25","132","133.73","30"
"SKU_48","2024-02-26","158","134.67","30"
"SKU_48","2024-02-27","126","134.80","30"
"SKU_48","2024-02-28","150","136.20","30"
"SKU_48","2024-02-29","152","137.20","30"
"SKU_48","2024-03-01","152","137.90","30"
"SKU_48","2024-03-02","159","139.37","30"
"SKU_48","2024-03-03","144","139.50","30"
"SKU_48","2024-03-04","152","140.13","30"
"SKU_48","2024-03-05","146","140.93","30"
"SKU_48","2024-03-06","158","142.10","30"
"SKU_48","2024-03-07","163","143.47","30"
"SKU_48","2024-03-08","133","143.43","30"
"SKU_48","2024-03-09","139","144.30","30"
"SKU_48","2024-03-10","148","144.80","30"
"SKU_48","2024-03-11","138","144.83","30"
"SKU_48","2024-03-12","149","144.97","30"
"SKU_48","2024-03-13","162","145.67","30"
"SKU_48","2024-03-14","163","146.73","30"
"SKU_48","2024-03-15","149","147.23","30"
"SKU_48","2024-03-16","176","147.93","30"
"SKU_48","2024-03-17","157","148.33","30"
"SKU_48","2024-03-18","140","148.07","30"
"SKU_48","2024-03-19","140","147.87","30"
"SKU_48","2024-03-20","164","148.13","30"
"SKU_48","2024-03-21","151","147.90","30"
"SKU_48","2024-03-22","159","148.50","30"
"SKU_48","2024-03-23","162","149.40","30"
"SKU_48","2024-03-24","148","149.93","30"
"SKU_48","2024-03-25","165","151.17","30"
"SKU_48","2024-03-26","149","151.73","30"
"SKU_48","2024-03-27","131","150.83","30"
"SKU_48","2024-03-28","135","151.13","30"
"SKU_48","2024-03-29","142","150.87","30"
"SKU_48","2024-03-30","159","151.10","30"
"SKU_48","2024-03-31","144","150.83","30"
"SKU_48","2024-04-01","138","150.13","30"
"SKU_48","2024-04-02","151","150.37","30"
"SKU_48","2024-04-03","153","150.40","30"
"SKU_48","2024-04-04","159","150.83","30"
"SKU_48","2024-04-05","139","150.20","30"
"SKU_48","2024-04-06","150","149.77","30"
"SKU_48","2024-04-07","161","150.70","30"
"SKU_48","2024-04-08","161","151.43","30"
"SKU_48","2024-04-09","162","151.90","30"
"SKU_48","2024-04-10","168","152.90","30"
"SKU_48","2024-04-11","137","152.50","30"
"SKU_48","2024-04-12","143","151.87","30"
"SKU_48","2024-04-13","156","151.63","30"
"SKU_48","2024-04-14","136","151.20","30"
"SKU_48","2024-04-15","149","150.30","30"
"SKU_48","2024-04-16","142","149.80","30"
"SKU_48","2024-04-17","129","149.43","30"
"SKU_48","2024-04-18","156","149.97","30"
"SKU_48","2024-04-19","150","149.50","30"
"SKU_48","2024-04-20","178","150.40","30"
"SKU_48","2024-04-21","152","150.17","30"
"SKU_48","2024-04-22","150","149.77","30"
"SKU_48","2024-04-23","150","149.83","30"
"SKU_48","2024-04-24","136","148.87","30"
"SKU_48","2024-04-25","152","148.97","30"
"SKU_48","2024-04-26","130","148.93","30"
"SKU_48","2024-04-27","155","149.60","30"
"SKU_48","2024-04-28","150","149.87","30"
"SKU_48","2024-04-29","122","148.63","30"
"SKU_48","2024-04-30","164","149.30","30"
"SKU_48","2024-05-01","131","149.07","30"
"SKU_48","2024-05-02","167","149.60","30"
"SKU_48","2024-05-03","128","148.77","30"
"SKU_48","2024-05-04","150","148.47","30"
"SKU_48","2024-05-05","125","148.00","30"
"SKU_48","2024-05-06","132","147.40","30"
"SKU_48","2024-05-07","145","146.87","30"
"SKU_48","2024-05-08","159","146.80","30"
"SKU_48","2024-05-09","132","145.80","30"
"SKU_48","2024-05-10","148","145.13","30"
"SKU_48","2024-05-11","137","145.13","30"
"SKU_48","2024-05-12","125","144.53","30"
"SKU_48","2024-05-13","139","143.97","30"
"SKU_48","2024-05-14","135","143.93","30"
"SKU_48","2024-05-15","150","143.97","30"
"SKU_48","2024-05-16","131","143.60","30"
"SKU_48","2024-05-17","143","144.07","30"
"SKU_48","2024-05-18","147","143.77","30"
"SKU_48","2024-05-19","120","142.77","30"
"SKU_48","2024-05-20","120","140.83","30"
"SKU_48","2024-05-21","132","140.17","30"
"SKU_48","2024-05-22","139","139.80","30"
"SKU_48","2024-05-23","132","139.20","30"
"SKU_48","2024-05-24","130","139.00","30"
"SKU_48","2024-05-25","125","138.10","30"
"SKU_48","2024-05-26","144","138.57","30"
"SKU_48","2024-05-27","120","137.40","30"
"SKU_48","2024-05-28","133","136.83","30"
"SKU_48","2024-05-29","127","137.00","30"
"SKU_48","2024-05-30","134","136.00","30"
"SKU_48","2024-05-31","123","135.73","30"
"SKU_48","2024-06-01","102","133.57","30"
"SKU_48","2024-06-02","137","133.87","30"
"SKU_48","2024-06-03","141","133.57","30"
"SKU_48","2024-06-04","111","133.10","30"
"SKU_48","2024-06-05","113","132.47","30"
"SKU_48","2024-06-06","98","130.90","30"
"SKU_48","2024-06-07","110","129.27","30"
"SKU_48","2024-06-08","104","128.33","30"
"SKU_48","2024-06-09","128","127.67","30"
"SKU_48","2024-06-10","134","127.57","30"
"SKU_48","2024-06-11","117","127.30","30"
"SKU_48","2024-06-12","140","127.33","30"
"SKU_48","2024-06-13","133","127.27","30"
"SKU_48","2024-06-14","109","125.90","30"
"SKU_48","2024-06-15","140","126.20","30"
"SKU_48","2024-06-16","119","125.40","30"
"SKU_48","2024-06-17","110","124.17","30"
"SKU_48","2024-06-18","106","123.70","30"
"SKU_48","2024-06-19","88","122.63","30"
"SKU_48","2024-06-20","101","121.60","30"
"SKU_48","2024-06-21","124","121.10","30"
"SKU_48","2024-06-22","117","120.60","30"
"SKU_48","2024-06-23","96","119.47","30"
"SKU_48","2024-06-24","110","118.97","30"
"SKU_48","2024-06-25","131","118.53","30"
"SKU_48","2024-06-26","105","118.03","30"
"SKU_48","2024-06-27","110","117.27","30"
"SKU_48","2024-06-28","100","116.37","30"
"SKU_48","2024-06-29","104","115.37","30"
"SKU_48","2024-06-30","123","115.37","30"
"SKU_48","2024-07-01","113","115.73","30"
"SKU_48","2024-07-02","97","114.40","30"
"SKU_48","2024-07-03","121","113.73","30"
"SKU_48","2024-07-04","69","112.33","30"
"SKU_48","2024-07-05","103","112.00","30"
"SKU_48","2024-07-06","92","111.80","30"
"SKU_48","2024-07-07","106","111.67","30"
"SKU_48","2024-07-08","108","111.80","30"
"SKU_48","2024-07-09","87","110.43","30"
"SKU_48","2024-07-10","74","108.43","30"
"SKU_48","2024-07-11","88","107.47","30"
"SKU_48","2024-07-12","92","105.87","30"
"SKU_48","2024-07-13","94","104.57","30"
"SKU_48","2024-07-14","86","103.80","30"
"SKU_48","2024-07-15","86","102.00","30"
"SKU_48","2024-07-16","76","100.57","30"
"SKU_48","2024-07-17","85","99.73","30"
"SKU_48","2024-07-18","70","98.53","30"
"SKU_48","2024-07-19","77","98.17","30"
"SKU_48","2024-07-20","62","96.87","30"
"SKU_48","2024-07-21","94","95.87","30"
"SKU_48","2024-07-22","94","95.10","30"
"SKU_48","2024-07-23","86","94.77","30"
"SKU_48","2024-07-24","73","93.53","30"
"SKU_48","2024-07-25","84","91.97","30"
"SKU_48","2024-07-26","82","91.20","30"
"SKU_48","2024-07-27","64","89.67","30"
"SKU_48","2024-07-28","72","88.73","30"
"SKU_48","2024-07-29","97","88.50","30"
"SKU_48","2024-07-30","66","86.60","30"
"SKU_48","2024-07-31","73","85.27","30"
"SKU_48","2024-08-01","89","85.00","30"
"SKU_48","2024-08-02","82","83.70","30"
"SKU_48","2024-08-03","56","83.27","30"
"SKU_48","2024-08-04","83","82.60","30"
"SKU_48","2024-08-05","78","82.13","30"
"SKU_48","2024-08-06","47","80.17","30"
"SKU_48","2024-08-07","58","78.50","30"
"SKU_48","2024-08-08","63","77.70","30"
"SKU_48","2024-08-09","57","77.13","30"
"SKU_48","2024-08-10","65","76.37","30"
"SKU_48","2024-08-11","73","75.73","30"
"SKU_48","2024-08-12","56","74.47","30"
"SKU_48","2024-08-13","42","73.00","30"
"SKU_48","2024-08-14","63","72.23","30"
"SKU_48","2024-08-15","61","71.73","30"
"SKU_48","2024-08-16","46","70.43","30"
"SKU_48","2024-08-17","69","70.40","30"
"SKU_48","2024-08-18","72","70.23","30"
"SKU_48","2024-08-19","71","70.53","30"
"SKU_48","2024-08-20","43","68.83","30"
"SKU_48","2024-08-21","58","67.63","30"
"SKU_48","2024-08-22","64","66.90","30"
"SKU_48","2024-08-23","74","66.93","30"
"SKU_48","2024-08-24","62","66.20","30"
"SKU_48","2024-08-25","55","65.30","30"
"SKU_48","2024-08-26","40","64.50","30"
"SKU_48","2024-08-27","63","64.20","30"
"SKU_48","2024-08-28","40","62.30","30"
"SKU_48","2024-08-29","74","62.57","30"
"SKU_48","2024-08-30","46","61.67","30"
"SKU_48","2024-08-31","52","60.43","30"
"SKU_48","2024-09-01","66","59.90","30"
"SKU_48","2024-09-02","60","60.03","30"
"SKU_48","2024-09-03","55","59.10","30"
"SKU_48","2024-09-04","50","58.17","30"
"SKU_48","2024-09-05","51","58.30","30"
"SKU_48","2024-09-06","52","58.10","30"
"SKU_48","2024-09-07","58","57.93","30"
"SKU_48","2024-09-08","25","56.87","30"
"SKU_48","2024-09-09","30","55.70","30"
"SKU_48","2024-09-10","56","55.13","30"
"SKU_48","2024-09-11","65","55.43","30"
"SKU_48","2024-09-12","53","55.80","30"
"SKU_48","2024-09-13","45","55.20","30"
"SKU_48","2024-09-14","64","55.30","30"
"SKU_48","2024-09-15","69","56.07","30"
"SKU_48","2024-09-16","48","55.37","30"
"SKU_48","2024-09-17","35","54.13","30"
"SKU_48","2024-09-18","47","53.33","30"
"SKU_48","2024-09-19","68","54.17","30"
"SKU_48","2024-09-20","39","53.53","30"
"SKU_48","2024-09-21","49","53.03","30"
"SKU_48","2024-09-22","54","52.37","30"
"SKU_48","2024-09-23","33","51.40","30"
"SKU_48","2024-09-24","50","51.23","30"
"SKU_48","2024-09-25","40","51.23","30"
"SKU_48","2024-09-26","23","49.90","30"
"SKU_48","2024-09-27","38","49.83","30"
"SKU_48","2024-09-28","60","49.37","30"
"SKU_48","2024-09-29","58","49.77","30"
"SKU_48","2024-09-30","47","49.60","30"
"SKU_48","2024-10-01","52","49.13","30"
"SKU_48","2024-10-02","45","48.63","30"
"SKU_48","2024-10-03","41","48.17","30"
"SKU_48","2024-10-04","49","48.13","30"
"SKU_48","2024-10-05","27","47.33","30"
"SKU_48","2024-10-06","45","47.10","30"
"SKU_48","2024-10-07","73","47.60","30"
"SKU_48","2024-10-08","57","48.67","30"
"SKU_48","2024-10-09","53","49.43","30"
"SKU_48","2024-10-10","46","49.10","30"
"SKU_48","2024-10-11","53","48.70","30"
"SKU_48","2024-10-12","53","48.70","30"
"SKU_48","2024-10-13","52","48.93","30"
"SKU_48","2024-10-14","42","48.20","30"
"SKU_48","2024-10-15","44","47.37","30"
"SKU_48","2024-10-16","37","47.00","30"
"SKU_48","2024-10-17","64","47.97","30"
"SKU_48","2024-10-18","55","48.23","30"
"SKU_48","2024-10-19","46","47.50","30"
"SKU_48","2024-10-20","55","48.03","30"
"SKU_48","2024-10-21","58","48.33","30"
"SKU_48","2024-10-22","50","48.20","30"
"SKU_48","2024-10-23","51","48.80","30"
"SKU_48","2024-10-24","43","48.57","30"
"SKU_48","2024-10-25","44","48.70","30"
"SKU_48","2024-10-26","40","49.27","30"
"SKU_48","2024-10-27","48","49.60","30"
"SKU_48","2024-10-28","43","49.03","30"
"SKU_48","2024-10-29","43","48.53","30"
"SKU_48","2024-10-30","37","48.20","30"
"SKU_48","2024-10-31","51","48.17","30"
"SKU_48","2024-11-01","65","48.83","30"
"SKU_48","2024-11-02","50","49.13","30"
"SKU_48","2024-11-03","62","49.57","30"
"SKU_48","2024-11-04","38","49.93","30"
"SKU_48","2024-11-05","50","50.10","30"
"SKU_48","2024-11-06","62","49.73","30"
"SKU_48","2024-11-07","64","49.97","30"
"SKU_48","2024-11-08","52","49.93","30"
"SKU_48","2024-11-09","59","50.37","30"
"SKU_48","2024-11-10","69","50.90","30"
"SKU_48","2024-11-11","70","51.47","30"
"SKU_48","2024-11-12","47","51.30","30"
"SKU_48","2024-11-13","78","52.50","30"
"SKU_48","2024-11-14","88","53.97","30"
"SKU_48","2024-11-15","63","54.83","30"
"SKU_48","2024-11-16","50","54.37","30"
"SKU_48","2024-11-17","47","54.10","30"
"SKU_48","2024-11-18","59","54.53","30"
"SKU_48","2024-11-19","72","55.10","30"
"SKU_48","2024-11-20","63","55.27","30"
"SKU_48","2024-11-21","84","56.40","30"
"SKU_48","2024-11-22","75","57.20","30"
"SKU_48","2024-11-23","50","57.43","30"
"SKU_48","2024-11-24","34","57.10","30"
"SKU_48","2024-11-25","63","57.87","30"
"SKU_48","2024-11-26","73","58.70","30"
"SKU_48","2024-11-27","77","59.83","30"
"SKU_48","2024-11-28","72","60.80","30"
